,rmse,correlation,noise,line,angle,adc_q4,step_length,de_dr,hit_count,adc_sum,hull_density,adc_per_hit,curvature,max_adc_norm,scatter_momentum,LABEL
127,2.6363067148596606,77.38394476509849,5,1.4504619,39.806234998075254,0.31876224,55.428677,1.5248969793319702,25,6524.3047,0.3354677100064543,260.9722,87.890594,0.96,13.809967,2
128,0.7312746355198207,98.53466338299556,12,1.3448491,2.0759511831697193,0.17450137,0.47514415,3.841911792755127,16,13486.109,1.3234766830932896,842.88184,36.671898,0.0,20.717392,0
129,18.06156347867586,63.22742359312152,33,7.65113,12.299214656836373,0.32094374,5.09691,5.528996467590332,69,18132.684,0.022416453953155,262.7925,86.7213,0.22,31.651209,1
130,2.7582845651991317,87.62314172659222,8,4.735214,7.777510703808451,0.28391397,1.0049087,4.861313819885254,33,7156.597,0.03217953067803513,216.86658,66.37755,0.18181818181818182,25.319605,1
131,5.3322370539491395,46.558183148964424,12,2.4247408,20.868436935325956,0.172501,7.165928,4.425644397735596,43,12053.199,0.04680591149586759,280.30695,32.235893,0.5348837209302325,50.946205,1
132,6.995089245093058,38.54667232672282,9,8.673461,65.00437837406056,0.18221574,9.558532,6.284080982208252,32,9184.301,0.3101962700842486,287.0094,80.785904,0.09375,24.064264,1
133,6.623443713150756,66.99228774457893,15,0.6159521,6.480031503131868,0.24904898,1.0607316,1.9156932830810547,2157,285235.9,0.08973932261455192,132.23732,42.76355,0.76,175.1018,3
134,4.591311293066623,69.13245772346237,73,1.7037858,5.302692196223388,0.2652938,15.922627,1.182791829109192,2816,489813.2,0.03014779484457981,173.93935,58.134743,0.0,172.84036,3
135,1.0159031930151377,88.9380835336675,18,1.017506,9.483799487846285,0.26701465,7.1150713,3.592616319656372,168,32489.668,0.1819710547066054,193.39088,49.19297,0.0,51.81857,0
136,1.0309481069849467,97.99623523018155,1,0.49847853,0.9720197061487369,0.35317925,221.34454,2.5586917400360107,263,60661.61,0.9907877039668478,230.65251,4.0066204,0.98,1174.7917,0
137,0.04763503297066618,99.99186088277108,1,0.5418483,11.192125921761358,0.26079404,220.38272,4.222725868225098,52,14875.416,14.258234794046722,286.0657,5.309506,0.0,355.6033,0
138,0.3245409357071236,99.67934062688175,2,0.5853645,1.1590554981362762,0.22813351,132.31773,3.1245856285095215,62,12849.442,2.7441854844447975,207.24907,7.9788284,0.0,251.91574,0
139,0.262215633375859,99.1836364890329,1,0.5571361,0.8147164014173272,0.256591,165.48055,4.027254104614258,80,19558.945,2.9919533644630776,244.48682,7.23143,0.0,245.90736,0
140,0.0643300465062992,99.86804244785765,1,0.48741078,0.9638566863066431,0.2880847,188.9988,6.245905876159668,20,8558.589,15.681580466192903,427.92944,4.1602116,0.9,236.18643,0
141,1.385791149220053,96.89612274693131,10,0.6813668,1.688103707383624,0.25453368,137.32396,2.731084108352661,285,47961.29,0.43274516849307293,168.28522,53.750484,0.0,59.124203,0
142,0.1703343360832737,99.65479677205609,1,0.5333428,2.51653066170857,0.30397472,284.89084,2.5374715328216553,56,11027.071,3.954477435737688,196.91199,51.307026,0.96,28.206036,0
143,0.13311250545223444,98.38187729691548,1,0.4674276,1.7346582510833333,0.2688693,312.50146,6.444279670715332,19,8154.478,9.17386750616967,429.18304,4.874064,0.8947368421052632,260.978,0
144,3.6636450109453143,76.59820536612071,30,3.18973,62.23684168623929,0.34049737,228.20358,0.20660145580768585,86,20819.727,0.05154258211128211,242.08984,92.515076,0.62,27.611193,1
